bvalue = 25.704069, label = 0
[47952.384837686164, '0']
[48238.44249651856, '1']
[48293.9443284206, '0']
[48326.097521848526, '1']
[49252.33724642922, '0']
[49437.740923591344, '0']
[49532.80629694835, '1']
[49605.801384584556, '1']
[50618.92958513117, '1']
[50790.61444730008, '1']
[50923.89538680731, '1']
[51125.65839208659, '1']
[51269.98510568967, '0']
[51269.98510568967, '0']
[51499.08926337218, '0']
[51573.27365686692, '0']
[51926.6545052573, '1']
[52506.765943099286, '1']
[52701.07669820859, '1']
[52723.036488806894, '1']
[52945.25528975357, '1']
[53122.2308712836, '1']
[53386.17115121431, '1']
[53402.115464767, '1']
[53681.00246124126, '0']
[54247.3448151024, '1']
[54757.77397082053, '1']
[55054.855533669586, '0']
[55360.14338383428, '0']
[55693.58828510301, '1']
[55727.06192504541, '0']
[55727.06192504541, '1']
[55751.59127032461, '1']
[56142.71053891145, '0']
[57104.81110951557, '1']
[57471.544116568475, '1']
[57496.588270082015, '1']
[58427.38506503926, '1']
[59383.2557505661, '1']
[59424.80933274476, '1']
[59501.80095604382, '0']
[59886.722515574285, '0']
[60252.6267241049, '0']
[60252.6267241049, '1']
[61313.798712146185, '0']
[61412.61013500731, '0']
[61558.90708350531, '0']
[62041.685673235, '1']
[62555.868725808745, '1']
[62572.675078470296, '1']
[62878.90185390357, '0']
[62881.72312348659, '1']
[63187.457202761536, '0']
[63451.80081986699, '0']
[64141.450803397405, '0']
[64320.07679055618, '1']
[65074.22076513776, '0']
[65254.139420380896, '1']
[65767.87729716982, '0']
[65803.00287678711, '1']
[66121.94310933605, '1']
[66473.20749904914, '1']
[67629.9918858255, '1']
[68043.42638359379, '1']
[68073.04064053527, '1']
[68804.17124508732, '0']
[68997.15676787557, '1']
[69109.78633669918, '1']
[70027.59624929092, '1']
[70930.51899366749, '1']
[70930.51899366749, '1']
[70937.56054226667, '1']
[71338.12621928891, '1']
[71643.64021202835, '0']
[71840.64951433429, '0']
[72497.67593281009, '1']
[72627.75060626592, '1']
[72789.70284079132, '1']
[72800.74357628771, '1']
[72936.76621601665, '1']
[73342.63680706006, '1']
[73366.18250979032, '1']
[73995.52962815341, '1']
[74385.80951373864, '1']
[74525.1374686028, '0']
[74813.57063866447, '1']
[75275.2950222095, '1']
[75703.79860851257, '0']
[76423.61666376094, '0']
[76569.1083426727, '1']
[76610.64278677874, '1']
[76833.85590665012, '1']
[77776.01253373729, '0']
[78847.54227845515, '0']
[79754.28293222268, '1']
[79762.72519296089, '0']
[80127.06674448545, '1']
[80486.83612479162, '1']
[80949.08471724392, '0']
[81089.92420607565, '0']
[81089.92420607565, '1']
[81307.15893272971, '1']
[82010.33999606912, '1']
[83333.33333333333, '0']
[83366.72685381924, '1']
[84066.70550451508, '1']
[85778.39924301374, '1']
[86897.27305412883, '0']
[87031.06573891551, '0']
[87476.86034705746, '0']
[87877.63425963323, '0']
[88546.29542470552, '1']
[88546.29542470552, '1']
[90018.20112918716, '0']
[90490.14050172298, '1']
[90860.45335687317, '1']
[90932.92534988171, '0']
[90932.92534988171, '0']
[91283.41325428933, '0']
[92254.00493388013, '0']
[92545.80883531016, '0']
[92563.75157946788, '0']
[92727.04988030378, '1']
[92889.27260891978, '1']
[93681.57046413318, '0']
[94179.39161568237, '1']
[95072.20314181196, '1']
[95133.02730562881, '1']
[95390.14986955238, '1']
[95518.86320981239, '0']
[95615.89928121632, '1']
[96099.52822738678, '0']
[96664.80822071269, '1']
[96819.67888105559, '0']
[97698.69017420357, '1']
[97781.01866115212, '1']
[98084.70030870131, '1']
[98364.10654406565, '1']
[99914.35421548369, '0']
[100083.89025253081, '0']
[102880.658436214, '1']
[103968.21044542859, '1']
[103986.8290282353, '0']
[104301.2281869944, '1']
[104328.89810321716, '0']
[104352.70491731096, '1']
[104391.30463555732, '1']
[104408.64414032627, '1']
[104508.81077989728, '1']
[104707.29658701428, '1']
[105019.38812086303, '0']
[105284.21919312046, '0']
[105820.10582010582, '0']
[106720.7629210489, '0']
[107125.82231179268, '0']
[107125.82231179268, '0']
[107125.82231179268, '0']
[107125.82231179268, '1']
[107330.8127229952, '1']
[107665.80534022395, '1']
[108479.97123403374, '1']
[108553.34436764343, '1']
[108604.1582989911, '0']
[109275.94581620675, '0']
[110950.9595877845, '1']
[112502.79654790703, '1']
[112670.1172869631, '1']
[112697.3598593425, '1']
[112996.43121863458, '0']
[113757.48300904015, '1']
[113993.33527022065, '1']
[114203.79937237581, '0']
[116064.37996664603, '1']
[116275.32551983821, '0']
[116963.6818212505, '1']
[118407.69649269394, '0']
[118662.7824150148, '1']
[119518.67247326228, '1']
[119773.44503114857, '1']
[122724.53997581112, '1']
[123246.53461995689, '0']
[123564.3472996465, '0']
[123564.3472996465, '0']
[123564.3472996465, '1']
[123767.56609339462, '0']
[124119.52710460173, '1']
[124884.40975692397, '1']
[126070.68695194555, '0']
[127335.42723709883, '0']
[128463.14605656834, '1']
[129436.51880401983, '1']
[130686.35953281193, '0']
[131091.96030531378, '1']
[132485.4184081673, '0']
[132556.78976055598, '1']
[132746.1660068611, '1']
[133959.88882141863, '1']
[136486.91976548548, '0']
[137964.42092114277, '1']
[138258.413222162, '1']
[140953.66809669958, '0']
[141484.21578954416, '0']
[141542.81901001174, '1']
[141643.8296820369, '0']
[142751.38905934297, '0']
[143938.18175077342, '1']
[145162.44795095912, '1']
[148297.6713957898, '1']
[149855.72330298502, '0']
[149855.72330298502, '1']
[150764.0675499773, '0']
[151335.39712822734, '1']
[152913.0985715369, '0']
[152913.0985715369, '1']
[153077.78247705934, '1']
[153242.87456362534, '1']
[153956.8435345961, '1']
[154570.8127303965, '1']
[154818.61019830313, '1']
[155410.28699129017, '1']
[156334.21106385757, '1']
[157625.414756747, '0']
[157625.414756747, '1']
[158076.04753474845, '1']
[158111.1828669496, '0']
[160013.64739757238, '1']
[160584.65895607823, '1']
[162754.91521505927, '0']
[162906.23744848662, '1']
[165265.93489348795, '0']
[166932.16463094566, '0']
[167717.9674139364, '1']
[169372.1806994219, '1']
[169835.92586134482, '0']
[170265.73096993324, '0']
[170475.75023981414, '0']
[170475.75023981414, '1']
[170786.95365090275, '0']
[171353.26033375494, '1']
[171370.42705156977, '1']
[172288.50208124268, '1']
[172814.73684966206, '1']
[174909.7678623934, '1']
[174966.93461437448, '0']
[175702.62780685865, '0']
[176001.71662190242, '1']
[176046.5679620705, '1']
[178404.2424845586, '1']
[179134.82618723068, '0']
[179338.83095048118, '0']
[182414.97034861703, '1']
[184612.30379765952, '0']
[184649.71181260966, '1']
[186040.97366403975, '0']
[186977.87634735648, '0']
[190081.0386280211, '0']
[190279.76671756385, '0']
[190745.40352484622, '1']
[192305.9061916046, '1']
[193081.18703263596, '1']
[193525.46398936896, '1']
[194362.60425472306, '1']
[194785.31008726917, '1']
[196278.0517300735, '1']
[196790.2585806164, '1']
[198560.01027470318, '0']
[199005.13816004904, '1']
[200262.7993046703, '1']
[201056.41214250185, '1']
[202744.181096375, '1']
[203122.32398201776, '0']
[203474.20755991916, '0']
[205570.77029290434, '1']
[206428.90047889063, '1']
[207319.76383226973, '1']
[208574.01073323636, '1']
[208633.09378492355, '1']
[211640.21164021164, '1']
[212369.28516718137, '1']
[212648.21774832887, '1']
[213315.38100578566, '0']
[214604.1993336451, '1']
[214834.6846608765, '0']
[216279.54051259256, '0']
[216351.5704739995, '0']
[218097.1532771799, '0']
[218150.28319411023, '0']
[218581.46601714415, '1']
[219515.22449186628, '1']
[219706.18847839287, '1']
[220972.63007437543, '1']
[221086.10376914276, '0']
[221554.49751119656, '1']
[222399.28488912038, '1']
[222480.56470965478, '1']
[222614.21045371497, '1']
[223222.04268026882, '0']
[223222.04268026882, '0']
[223832.61714458524, '0']
[224427.39385129264, '1']
[225064.44916843303, '1']
[226002.66099758682, '1']
[226134.23850049794, '1']
[227331.00824579413, '0']
[230116.2985961534, '0']
[230348.39672758584, '1']
[230394.59495737113, '0']
[231082.55373542345, '0']
[231709.7280557496, '0']
[232323.57561393108, '1']
[234054.64520231992, '0']
[235404.183259692, '0']
[236447.65746544002, '1']
[236525.40445895842, '1']
[236720.9305437656, '0']
[237882.89757630613, '0']
[241104.69686398414, '0']
[241425.3376684176, '0']
[243152.96970840063, '0']
[243662.7811229482, '0']
[249013.170764786, '0']
[250857.81567592357, '0']
[250929.4362525284, '1']
[252320.15930924355, '1']
[252546.28376100308, '0']
[253901.12923616965, '1']
[253971.05423186225, '1']
[254719.32672143448, '1']
[256485.42337004523, '0']
[256979.2878718619, '1']
[257095.09513700075, '0']
[257282.86196267846, '1']
[262912.4836219766, '1']
[263390.67590405734, '1']
[266949.09637781617, '1']
[267943.96957301616, '0']
[270549.2921907621, '1']
[275390.10085249523, '0']
[276745.2048363748, '0']
[279909.849298088, '1']
[283635.2644698778, '0']
[285927.7833967915, '0']
[286688.10566466604, '1']
[287612.69384376536, '0']
[290222.51938045217, '0']
[290273.6078696932, '0']
[291305.9124943172, '0']
[294520.9136419354, '1']
[294721.39931604784, '0']
[294727.26885370706, '0']
[295355.88316430117, '1']
[296636.17490623565, '1']
[297811.84926545696, '0']
[299199.4912233236, '1']
[301482.6555372946, '1']
[303695.38827662927, '0']
[303695.38827662927, '1']
[305410.52827717736, '0']
[305410.52827717736, '0']
[305410.52827717736, '0']
[306216.0150222889, '1']
[306428.2384651573, '0']
[308613.9458026321, '1']
[308742.3740738693, '1']
[311065.13675642206, '1']
[311124.3326507515, '1']
[321209.60317056824, '0']
[322434.4055567056, '0']
[324043.1668047309, '1']
[327773.1546581737, '1']
[330350.05181284115, '1']
[332817.21393558016, '0']
[332817.21393558016, '0']
[335222.5071091271, '0']
[344332.566027064, '1']
[345137.5433859642, '0']
[346113.7598238244, '0']
[349628.65326332755, '1']
[351204.0157657511, '0']
[352915.99337180523, '0']
[352917.7261256805, '0']
[357966.55536183564, '1']
[358395.21734841284, '1']
[359383.84913930186, '0']
[359575.3840257076, '0']
[361795.548176962, '0']
[365156.10478398995, '1']
[368072.50734869926, '1']
[369764.7417165437, '0']
[374843.16144497314, '1']
[375766.7991244634, '1']
[383078.6043999013, '1']
[384148.208974047, '0']
[390549.6276079038, '1']
[392046.44363964663, '1']
[392971.181047753, '0']
[393571.4787529767, '1']
[396171.08878135466, '1']
[397649.0226249337, '1']
[398367.8514499482, '1']
[399114.8770824713, '0']
[407454.86217482697, '1']
[407892.1038962196, '1']
[410524.2165501252, '0']
[411955.503619536, '0']
[412678.72344821616, '0']
[412879.1288507594, '1']
[420115.55267952563, '0']
[424061.37813273113, '0']
[429366.9934820618, '0']
[429366.9934820618, '0']
[430156.3946668326, '0']
[430789.69053666346, '1']
[439070.7823425116, '0']
[441434.34964669606, '0']
[441434.34964669606, '0']
[442060.6420996653, '1']
[442754.98579581664, '1']
[442880.50195926544, '1']
[445939.90614688286, '1']
[446200.4787656658, '0']
[453398.2406062643, '0']
[456774.09705476445, '0']
[457433.9300125144, '1']
[458197.75265999354, '0']
[458896.088362219, '0']
[460213.09191560524, '1']
[460346.8985444103, '0']
[463091.29005094874, '1']
[466532.86238009186, '0']
[466826.91485802043, '0']
[467558.0956104801, '1']
[468669.58873845387, '1']
[473454.2719468712, '1']
[473454.2719468712, '1']
[473484.84317159525, '0']
[482927.2793336887, '1']
[494126.16411165416, '0']
[495095.5467915441, '1']
[502960.90681992215, '1']
[503682.45673518063, '0']
[521429.0905276748, '1']
[529459.2892139058, '1']
[529921.844595905, '1']
[530491.073022319, '1']
[532474.5093314488, '0']
[532498.0829115843, '1']
[533260.1441264749, '1']
[535340.1014231108, '0']
[536821.8436173162, '0']
[542277.9273148353, '0']
[542380.1355674725, '0']
[542556.2182027355, '1']
[544731.0279459201, '0']
[547869.4058065304, '1']
[554616.1335215148, '1']
[564168.6547464089, '0']
[564168.6547464089, '0']
[583789.9573610934, '0']
[597211.2930063462, '0']
[603584.8526089261, '1']
[605197.1052102614, '1']
[614678.7394539875, '1']
[616665.2370092872, '1']
[616753.6340912721, '0']
[620352.9578165836, '1']
[620481.9851070696, '0']
[620481.9851070696, '1']
[624896.475588027, '0']
[624896.475588027, '1']
[630537.7053708878, '1']
[633445.9266161143, '1']
[640113.6825399295, '1']
[665649.5654879007, '0']
[668295.2859384407, '1']
[669360.2034713692, '0']
[672893.085334526, '1']
[681752.8810948696, '0']
[681752.8810948696, '0']
[690987.7935885744, '0']
[699338.5016105538, '1']
[708847.3136874135, '1']
[722442.4372495171, '1']
[722938.2586619351, '0']
[728021.9511203476, '1']
[729820.7335638053, '0']
[739591.1378617508, '1']
[741721.334875397, '0']
[742429.9039382165, '0']
[746336.4624781335, '0']
[746552.4846056391, '0']
[747950.1026252487, '1']
[748578.9129424529, '0']
[763061.6284305427, '1']
[766536.770030921, '1']
[780829.3694598511, '1']
[782948.9572976241, '1']
[794945.1617527092, '1']
[797202.3652502855, '1']
[797791.6431774846, '0']
[800426.2443851188, '0']
[804674.7301074889, '1']
[808988.0755119618, '0']
[809398.393029579, '0']
[815207.0446675827, '1']
[835875.3668071957, '1']
[836718.7498353487, '1']
[839445.1908150796, '0']
[849894.1116246412, '1']
[857681.0520312475, '1']
[867167.802770861, '1']
[870100.8676023196, '1']
[870711.2809341225, '0']
[871856.5618958217, '0']
[877841.0740978832, '1']
[877889.3368386035, '0']
[899982.4387819645, '1']
[914085.0965374134, '1']
[916326.0805412991, '1']
[929141.182519429, '0']
[938086.9137180283, '1']
[938139.6468781249, '1']
[940281.0912440147, '1']
[941948.107494888, '1']
[948155.8387387643, '0']
[958762.5117096361, '1']
[959181.3648333984, '0']
[975671.6945992198, '1']
[975718.923716143, '1']
[995776.9966405322, '0']
[998151.237592247, '1']
[1014686.6278523785, '1']
[1016751.6696518552, '0']
[1016751.6696518552, '0']
[1025261.8311440087, '1']
[1044809.0299626436, '1']
[1057855.6327199019, '0']
[1057855.6327199019, '0']
[1067159.0190975668, '1']
[1080893.138734114, '0']
[1080893.138734114, '1']
[1091902.0836551026, '1']
[1095530.6624743114, '1']
[1112677.6434972624, '0']
[1113856.4556390275, '1']
[1119526.17964586, '1']
[1136991.3060355366, '1']
[1143087.7896908838, '0']
[1143087.7896908838, '1']
[1146686.7956356313, '1']
[1168356.689621412, '0']
[1168356.689621412, '1']
[1174270.4723684771, '1']
[1181219.176596464, '1']
[1185312.3024056142, '1']
[1190807.890013954, '1']
[1193950.0154678447, '1']
[1243846.0865499633, '1']
[1256304.226193986, '1']
[1264003.1329656933, '1']
[1264514.0352558084, '1']
[1270470.3777330003, '1']
[1312808.0030580927, '1']
[1319251.0196502903, '0']
[1319251.0196502903, '0']
[1322629.0910117934, '1']
[1327441.757194564, '1']
[1339148.3011516684, '1']
[1352161.6488943687, '0']
[1355211.7824651725, '1']
[1359727.0582154929, '1']
[1365833.6289413967, '0']
[1367374.7168879455, '1']
[1370891.0944502787, '1']
[1376394.667811189, '1']
[1393706.6798536957, '1']
[1402918.3229684755, '0']
[1406479.9306924024, '1']
[1414772.3937652481, '0']
[1420632.9470429572, '1']
[1429311.0725397146, '1']
[1434826.8396421387, '0']
[1468362.549743408, '1']
[1493564.7731592343, '1']
[1533682.0002521372, '1']
[1539050.3677210815, '1']
[1539708.9337579908, '0']
[1540577.9496532446, '1']
[1561129.1771589862, '1']
[1567757.219428485, '0']
[1569078.149250328, '0']
[1572497.2298616432, '0']
[1574681.6800234367, '0']
[1575294.5544106548, '1']
[1575793.259730028, '0']
[1603223.1841244346, '1']
[1607739.6359681457, '1']
[1621106.9931979459, '0']
[1650633.4074075292, '1']
[1699038.949157403, '1']
[1700657.253899294, '1']
[1723557.8116129516, '1']
[1724968.1188056597, '1']
[1738150.98153645, '1']
[1739531.7048248101, '1']
[1753420.648060844, '1']
[1760009.6169261213, '1']
[1812358.452965274, '1']
[1816437.4113692404, '0']
[1816437.4113692404, '1']
[1816602.2619205597, '1']
[1834352.828789207, '0']
[1834352.828789207, '0']
[1834352.828789207, '1']
[1835658.8918986192, '1']
[1864595.175113696, '0']
[1872392.0095403532, '1']
[1883157.726701342, '1']
[1903452.5840970702, '1']
[1905539.525651253, '0']
[1918362.7296667967, '1']
[1935848.9980180284, '1']
[1967742.361777966, '1']
[1995722.491029916, '1']
[2069580.3339976915, '1']
[2085202.1645433072, '1']
[2098786.7205450404, '1']
[2121034.1452786718, '1']
[2121144.7447078163, '1']
[2143871.5955463573, '1']
[2159974.6796368165, '1']
[2166916.2314375723, '0']
[2185925.6821192494, '1']
[2194923.867467686, '0']
[2208248.4951372393, '0']
[2257839.2903566393, '0']
[2273000.7173920297, '0']
[2277220.6303079342, '0']
[2278774.316124189, '0']
[2347883.8234063163, '0']
[2347883.8234063163, '0']
[2347883.8234063163, '0']
[2347883.8234063163, '1']
[2363663.868088647, '1']
[2372422.8428188674, '0']
[2381676.4063202892, '0']
[2410948.1043963595, '0']
[2410948.1043963595, '0']
[2423648.0061454065, '1']
[2462330.7491973774, '0']
[2481079.525353237, '0']
[2483129.682289831, '1']
[2484101.5951531357, '1']
[2519121.3155445238, '0']
[2545235.154212385, '1']
[2634964.352715497, '1']
[2656676.241163087, '0']
[2674355.5937003866, '0']
[2689970.0819064626, '0']
[2694177.3586252145, '1']
[2698992.7171037146, '0']
[2741981.784702726, '0']
[2787413.3597073914, '1']
[2790232.4865052905, '1']
[2820451.2045018915, '0']
[2832633.4692228287, '0']
[2864379.3799855937, '0']
[2864379.3799855937, '1']
[2869653.6792842774, '1']
[2942546.4750741785, '1']
[2945030.0941013526, '1']
[3007688.4939432982, '1']
[3046499.5975473793, '1']
[3068474.271338107, '0']
[3085663.3470062264, '1']
[3098748.7995786387, '1']
[3224002.7800489874, '1']
[3240503.835873099, '1']
[3258265.4970867457, '1']
[3284975.141570391, '0']
[3299292.724696804, '0']
[3329169.0350286495, '1']
[3342170.431545282, '0']
[3360012.0778725347, '0']
[3377710.6368873366, '0']
[3494567.0305991285, '1']
[3589088.611839836, '0']
[3603859.3756015636, '1']
[3621268.1985372608, '0']
[3621268.1985372608, '0']
[3709770.721052312, '0']
[3727906.940547342, '1']
[3831305.9603550304, '0']
[3838186.5849659927, '1']
[3940571.434615057, '0']
[3948021.359014589, '1']
[3951608.952008412, '0']
[3997842.91119327, '0']
[4007069.0376080433, '1']
[4018148.0220878744, '0']
[4151127.1687999615, '1']
[4179027.0721956217, '1']
[4210282.686004015, '1']
[4314825.122827381, '0']
[4317841.406805462, '1']
[4327251.069375836, '0']
[4398115.352582178, '0']
[4445142.136377411, '1']
[4523546.339942831, '1']
[4524914.859029112, '0']
[4560023.743229152, '0']
[4682655.12766568, '1']
[4699407.51306095, '1']
[4745499.827563557, '1']
[4784611.697964396, '0']
